FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY,ANGLEXY,ANGLEXZ,ANGLEYZ
875,4.37,skull,phantom2,Measured,392.481,394.735,178.189,0.0,1.9,-0.3,1.496,352.59,235.988,305.568
878,4.385,catheter3_mid3,tip2,Measured,119.531,238.22,405.039,46.6,4.2,33.6,58.953,239.067,189.274,243.01
886,4.425,catheter3_mid3,tip5,Measured,165.454,69.895,430.023,-23.8,-6.2,62.2,66.173,338.093,236.851,250.621
887,4.43,catheter3_mid3,tip1,Measured,157.976,120.977,448.689,-39.1,1.7,71.3,82.719,32.611,46.829,225.032
887,4.43,catheter3_mid3,tip4,Measured,134.936,69.835,459.269,-68.5,-7.9,43.0,77.604,332.478,233.443,272.045
888,4.435,skull,phantom1,Measured,420.27,336.12,221.461,0.4,-0.3,-1.2,1.016,336.338,229.396,261.211
888,4.435,skull,phantom3,Measured,452.592,326.598,134.284,-7.3,-10.8,-12.9,12.17,321.658,345.779,65.305
888,4.435,catheter3_mid3,tip6,Measured,182.259,29.929,472.104,-88.1,-0.2,114.0,142.333,316.746,263.559,74.652
889,4.44,catheter3_mid3,tip3,Measured,152.192,115.802,435.818,-21.2,13.8,78.2,81.139,12.917,276.805,221.067
890,4.445,catheter3_mid3,tip7,Mixed,101.068,300.153,378.382,-671.2,-67.0,756.8,705.771,267.001,55.517,338.707
894,4.465,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
894,4.465,skull,phantom3,Measured,452.537,326.504,134.162,0.4,0.8,1.4,1.213,35.194,181.015,15.037
894,4.465,catheter3_mid3,tip7,Mixed,94.604,299.815,386.111,41.5,27.7,37.7,47.293,239.158,230.951,117.469
899,4.49,catheter3_mid3,tip2,Measured,122.555,239.717,410.401,24.4,15.2,34.9,45.973,239.174,209.317,277.877
901,4.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
901,4.5,skull,phantom1,Measured,420.273,336.108,221.444,-0.1,0.2,-1.1,1.176,180.767,33.269,33.269
901,4.5,skull,phantom2,Measured,392.425,394.789,178.159,-1.1,-0.1,0.2,1.306,307.873,69.813,303.667
901,4.5,skull,phantom3,Measured,452.53,326.49,134.177,0.4,1.1,0.4,1.243,250.44,250.44,180.767
901,4.5,skull,phantom4,Measured,390.351,301.484,187.454,-0.3,-0.6,1.0,0.686,261.315,286.673,251.28
901,4.5,catheter3_mid3,tip1,Measured,156.719,122.402,454.114,-17.1,12.4,63.4,68.382,275.61,198.793,170.997
901,4.5,catheter3_mid3,tip2,Measured,122.867,239.871,410.655,36.9,12.3,24.1,38.904,246.27,203.964,352.052
901,4.5,catheter3_mid3,tip3,Measured,151.482,116.983,440.363,-6.3,15.0,61.6,62.216,328.009,219.056,218.088
901,4.5,catheter3_mid3,tip4,Measured,132.771,71.629,464.841,-25.3,3.6,32.5,47.203,281.5,284.216,109.555
901,4.5,catheter3_mid3,tip5,Measured,164.273,70.924,436.824,2.8,11.4,73.2,71.614,278.906,277.101,331.327
901,4.5,catheter3_mid3,tip6,Measured,179.864,31.568,479.36,-36.9,12.8,76.2,88.251,263.872,325.52,348.429
901,4.5,catheter3_mid3,tip7,Mixed,95.734,300.373,386.787,57.8,12.9,0.8,50.558,246.608,240.691,113.496
904,4.515,skull,phantom2,Measured,392.424,394.821,178.142,0.7,-1.0,0.4,1.892,256.191,7.456,352.514
904,4.515,skull,phantom4,Measured,390.352,301.503,187.46,-0.5,1.3,0.3,1.601,256.378,127.911,248.965
912,4.555,catheter3_mid3,tip1,Measured,155.346,122.536,457.201,2.5,1.9,31.6,33.79,237.266,177.254,49.66
913,4.56,skull,phantom1,Measured,420.267,336.102,221.436,-0.8,1.0,-0.2,0.974,180.0,180.0,92.548
913,4.56,catheter3_mid3,tip4,Measured,129.757,72.226,465.574,-9.3,7.0,33.5,38.871,262.045,221.526,54.596
914,4.565,catheter3_mid3,tip3,Measured,150.959,117.397,443.269,10.9,7.0,27.8,31.802,235.65,191.995,254.755
914,4.565,catheter3_mid3,tip6,Measured,174.815,31.03,483.246,-9.6,-5.3,13.6,20.672,254.582,245.7,72.002
915,4.57,catheter3_mid3,tip5,Measured,163.216,71.087,440.275,2.1,5.2,14.5,18.659,243.537,235.162,89.994
919,4.59,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
919,4.59,skull,phantom1,Measured,420.267,336.087,221.455,-0.4,-0.5,0.3,1.143,297.085,63.615,240.063
920,4.595,skull,phantom3,Measured,452.584,326.577,134.264,0.0,0.0,-0.5,1.076,343.829,285.81,276.949
923,4.61,skull,phantom4,Measured,390.336,301.449,187.441,0.0,-0.2,0.0,0.598,241.306,255.37,235.775
926,4.625,catheter3_mid3,tip4,Measured,131.859,72.516,467.05,19.5,7.5,9.4,27.356,35.812,241.003,212.984
928,4.635,catheter3_mid3,tip2,Measured,128.317,242.011,415.321,28.6,32.8,3.8,44.365,129.575,272.864,272.42
928,4.635,catheter3_mid3,tip6,Measured,177.303,31.684,484.244,-5.6,6.1,1.4,13.362,275.887,287.849,167.391
929,4.64,catheter3_mid3,tip5,Measured,165.548,72.096,441.549,-4.0,26.4,17.3,29.758,114.27,164.434,174.897
931,4.65,catheter3_mid3,tip1,Measured,157.471,123.639,459.363,-3.1,19.5,26.3,33.951,261.318,5.041,234.966
931,4.65,catheter3_mid3,tip3,Measured,152.968,118.482,445.152,7.2,23.8,7.2,29.934,202.54,263.219,218.197
931,4.65,catheter3_mid3,tip7,Mixed,104.57,303.798,390.965,57.4,40.8,11.2,69.5,202.312,279.499,280.972
933,4.66,skull,phantom2,Measured,392.483,394.738,178.222,1.1,-0.9,1.0,1.817,260.795,232.852,255.742
943,4.71,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
945,4.72,catheter3_mid3,tip1,Measured,157.777,126.569,460.971,10.2,26.6,0.3,30.339,159.295,276.932,4.048
945,4.72,catheter3_mid3,tip3,Measured,152.952,121.283,447.211,7.5,30.8,0.1,32.689,263.165,332.143,325.119
945,4.72,catheter3_mid3,tip4,Measured,131.341,76.363,470.062,5.8,16.2,20.6,31.333,277.55,242.268,277.942
945,4.72,catheter3_mid3,tip5,Measured,165.009,74.826,444.357,4.7,34.6,0.6,33.704,307.483,219.88,77.152
945,4.72,catheter3_mid3,tip6,Measured,176.266,35.048,487.815,11.1,27.7,-2.5,31.642,307.414,173.503,11.762
957,4.78,catheter3_mid3,tip2,Measured,132.461,246.915,415.114,39.8,33.6,-14.4,57.524,204.796,338.101,4.4
957,4.78,catheter3_mid3,tip7,Mixed,110.48,308.93,389.994,62.2,52.1,-0.9,81.435,205.376,297.4,303.388
962,4.805,skull,phantom2,Measured,392.482,394.697,178.212,0.1,0.5,0.0,1.282,10.043,83.504,230.066
963,4.81,skull,phantom4,Measured,390.308,301.436,187.434,-1.9,0.9,-2.2,2.057,244.084,301.301,266.814
964,4.815,skull,phantom1,Measured,420.247,336.033,221.429,0.1,1.3,0.0,1.462,289.839,303.096,172.789
964,4.815,skull,phantom3,Measured,452.558,326.519,134.271,0.2,0.1,0.4,0.378,315.083,284.795,53.844
967,4.83,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
973,4.86,skull,phantom2,Measured,392.493,394.72,178.226,-0.3,0.1,0.0,1.238,108.264,223.267,303.618
976,4.875,skull,phantom3,Measured,452.549,326.525,134.245,-0.1,-0.5,-0.2,1.068,307.13,157.992,229.109
978,4.885,catheter3_mid3,tip2,Measured,135.858,249.802,412.154,11.7,21.5,-22.7,41.118,21.304,242.288,344.1
978,4.885,catheter3_mid3,tip5,Measured,159.563,77.981,440.443,11.3,30.1,-11.2,43.048,232.546,235.434,210.426
978,4.885,catheter3_mid3,tip7,Mixed,114.847,312.622,388.046,11.4,28.5,-27.4,45.705,190.264,253.619,262.118
979,4.89,catheter3_mid3,tip1,Measured,158.059,130.421,457.028,2.9,39.4,-0.6,40.194,231.881,33.269,242.705
979,4.89,catheter3_mid3,tip3,Measured,151.596,125.382,444.071,9.9,37.9,-3.5,39.306,267.046,207.465,247.705
979,4.89,catheter3_mid3,tip6,Measured,171.749,37.661,483.14,20.0,42.1,4.8,50.314,213.818,190.592,193.482
985,4.92,skull,phantom1,Measured,420.226,336.04,221.44,-0.2,0.6,-1.0,0.946,329.509,220.012,341.012
985,4.92,skull,phantom4,Measured,390.312,301.4,187.432,-0.8,-0.3,-0.3,1.494,69.084,219.522,298.694
985,4.92,catheter3_mid3,tip4,Measured,129.096,83.71,469.05,-4.6,65.1,18.7,66.827,343.923,298.906,254.5
991,4.95,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
993,4.96,skull,phantom1,Measured,420.272,336.003,221.473,0.8,0.0,-0.1,0.913,210.023,35.194,336.169
1001,5.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1001,5.0,skull,phantom1,Measured,420.269,336.01,221.467,0.6,-0.8,0.4,1.314,148.664,217.606,225.922
1001,5.0,skull,phantom2,Measured,392.531,394.671,178.252,0.1,-1.5,-0.9,1.068,347.411,291.462,254.804
1001,5.0,skull,phantom3,Measured,452.589,326.502,134.303,0.0,0.6,-0.1,1.504,114.957,281.606,209.679
1001,5.0,skull,phantom4,Measured,390.294,301.428,187.419,0.2,0.1,-0.4,1.108,303.193,359.233,253.975
1001,5.0,catheter3_mid3,tip1,Measured,154.905,138.478,460.61,-22.3,93.7,25.4,101.467,286.473,55.944,250.6
1001,5.0,catheter3_mid3,tip2,Measured,135.092,255.454,406.996,-16.9,65.8,-31.5,82.015,277.068,90.486,293.321
1001,5.0,catheter3_mid3,tip3,Measured,150.396,132.86,446.846,-24.4,88.6,29.0,96.435,312.552,247.028,245.859
1001,5.0,catheter3_mid3,tip4,Measured,125.494,90.08,470.733,-25.4,101.2,46.7,113.399,291.401,127.826,237.127
1001,5.0,catheter3_mid3,tip5,Measured,160.03,85.587,446.565,-26.8,82.8,55.8,105.563,217.807,290.257,217.022
1001,5.0,catheter3_mid3,tip6,Measured,167.577,47.532,492.301,-24.3,113.4,79.8,139.361,284.003,248.713,220.67
1001,5.0,catheter3_mid3,tip7,Mixed,115.698,316.102,377.589,774.4,-83.7,-797.2,758.14,278.197,355.921,228.058
1002,5.005,catheter3_mid3,tip7,Mixed,123.488,314.995,369.934,725.7,-87.4,-779.0,761.301,321.488,309.656,207.726
1003,5.01,skull,phantom4,Measured,390.291,301.439,187.422,0.2,-0.6,0.0,0.953,355.481,206.245,246.578
1004,5.015,skull,phantom2,Measured,392.533,394.644,178.245,-1.0,-0.1,-0.4,4.911,47.229,272.763,342.202
1005,5.02,skull,phantom3,Measured,452.577,326.412,134.23,-1.7,-6.6,-7.7,7.071,226.294,112.34,221.896
1005,5.02,catheter3_mid3,tip2,Measured,134.691,256.763,406.49,-23.5,66.1,-25.7,73.785,221.68,326.698,251.038
1010,5.045,catheter3_mid3,tip5,Measured,160.182,89.997,449.856,-4.1,86.3,38.6,102.708,40.434,283.614,258.287
1012,5.055,catheter3_mid3,tip3,Measured,149.691,137.74,448.792,-29.0,87.5,-2.0,88.905,359.725,283.824,256.212
1012,5.055,catheter3_mid3,tip6,Measured,167.689,54.023,496.915,-15.5,78.8,15.7,84.315,314.578,278.928,256.356
1014,5.065,catheter3_mid3,tip1,Measured,153.632,144.506,462.578,-33.6,72.7,16.5,81.056,321.705,286.367,247.181
1014,5.065,catheter3_mid3,tip4,Measured,124.897,95.92,473.775,-36.5,67.5,7.7,78.23,325.996,266.684,274.288
1015,5.07,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1016,5.075,skull,phantom2,Measured,392.482,394.724,178.173,1.3,-0.4,-1.0,1.147,225.522,108.463,322.979
1016,5.075,skull,phantom4,Measured,390.322,301.506,187.448,-0.4,0.1,-0.1,0.791,186.48,213.571,259.029
1020,5.095,skull,phantom1,Measured,420.323,336.071,221.507,0.4,-0.2,1.2,1.136,268.151,218.603,224.09
1022,5.105,catheter3_mid3,tip7,Mixed,112.978,322.689,376.297,-826.5,223.5,773.5,796.309,347.268,281.745,234.921
1027,5.13,skull,phantom3,Measured,452.613,326.475,134.274,0.0,0.0,-0.2,0.885,261.685,278.167,195.832
1027,5.13,catheter3_mid3,tip4,Measured,119.881,99.802,473.485,-113.1,37.5,-55.6,134.001,281.141,229.557,273.375
1028,5.135,catheter3_mid3,tip6,Measured,160.741,58.617,497.989,-163.6,23.5,-45.0,165.885,269.316,245.423,310.427
1030,5.145,catheter3_mid3,tip1,Measured,147.26,149.184,464.351,-123.5,42.1,-13.3,131.658,278.65,257.648,279.917
1030,5.145,catheter3_mid3,tip3,Measured,144.09,143.355,450.118,-103.5,45.7,-21.4,118.058,284.509,253.688,27.87
1030,5.145,catheter3_mid3,tip5,Measured,154.618,96.434,451.154,-94.3,50.4,-38.2,113.983,279.495,247.02,208.72
1031,5.15,catheter3_mid3,tip2,Measured,130.811,266.234,409.517,-41.9,75.5,37.3,96.018,213.783,289.182,256.381
1039,5.19,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1048,5.235,catheter3_mid3,tip7,Mixed,115.569,336.552,383.913,114.6,119.2,33.3,167.328,216.573,288.016,294.627
1049,5.24,skull,phantom3,Measured,452.634,326.544,134.337,-0.1,0.2,-0.4,3.484,35.194,98.835,192.74
1050,5.245,catheter3_mid3,tip4,Measured,90.889,105.37,455.665,-387.0,145.4,-108.8,424.679,313.558,270.254,269.609
1050,5.245,catheter3_mid3,tip6,Measured,123.968,58.178,483.088,-526.6,76.1,-48.1,534.947,293.377,278.374,247.473
1051,5.25,catheter3_mid3,tip5,Measured,128.514,100.721,441.197,-368.3,83.4,-15.2,377.716,295.503,280.621,243.189
1053,5.26,catheter3_mid3,tip1,Measured,119.596,153.329,458.477,-285.9,110.8,3.9,305.406,328.723,277.461,260.617
1053,5.26,catheter3_mid3,tip2,Measured,124.32,275.22,411.614,-23.6,93.5,3.0,97.445,24.158,138.14,280.257
1054,5.265,catheter3_mid3,tip3,Measured,117.616,149.921,442.775,-252.4,109.4,12.7,277.35,334.184,280.463,257.518
1061,5.3,skull,phantom1,Measured,420.23,336.068,221.439,0.3,0.4,0.2,0.538,297.806,257.054,260.828
1062,5.305,skull,phantom2,Measured,392.509,394.657,178.223,-2.1,1.1,-1.7,2.787,36.681,205.385,307.666
1062,5.305,skull,phantom4,Measured,390.304,301.432,187.434,-7.1,2.4,-5.6,6.369,193.823,242.715,240.171
1063,5.31,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1064,5.315,skull,phantom3,Measured,452.582,326.44,134.24,-0.8,1.0,-0.9,1.38,67.572,146.517,285.267
1064,5.315,catheter3_mid3,tip7,Mixed,125.147,343.74,380.995,44.9,79.5,-41.5,99.691,313.425,296.958,280.213
1065,5.32,catheter3_mid3,tip4,Measured,71.291,118.109,455.752,-39.9,112.7,14.4,126.418,255.902,278.622,310.828
1065,5.32,catheter3_mid3,tip5,Measured,110.717,108.174,444.459,-33.1,100.6,40.4,118.836,240.424,291.262,322.919
1065,5.32,catheter3_mid3,tip6,Measured,96.99,68.629,487.003,-57.4,116.4,39.1,137.679,256.451,286.759,69.264
1067,5.33,catheter3_mid3,tip1,Measured,109.008,161.775,459.848,-6.3,102.8,-14.4,103.597,242.834,287.393,314.99
1067,5.33,catheter3_mid3,tip3,Measured,108.791,157.352,444.369,19.6,88.6,31.2,102.97,237.635,289.644,312.87
1070,5.345,catheter3_mid3,tip2,Measured,125.213,282.649,410.298,31.2,69.7,-23.6,82.893,50.146,289.984,282.195
1081,5.4,skull,phantom2,Measured,392.412,394.798,178.141,-1.3,0.6,-0.1,1.064,265.682,35.194,257.756
1082,5.405,skull,phantom1,Measured,420.275,336.131,221.449,-0.7,-0.3,0.3,1.085,63.133,192.176,325.773
1085,5.42,skull,phantom4,Measured,390.358,301.482,187.458,-1.0,-0.1,-0.2,1.558,298.497,214.528,34.194
1087,5.43,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1089,5.44,skull,phantom2,Measured,392.414,394.817,178.145,0.3,0.2,-0.3,0.898,355.881,208.031,333.829
1090,5.445,catheter3_mid3,tip1,Measured,123.364,168.131,455.617,31.8,51.7,5.0,71.623,146.39,336.739,232.134
1090,5.445,catheter3_mid3,tip3,Measured,122.076,164.183,439.981,51.4,71.2,-16.8,90.797,257.33,58.873,216.906
1090,5.445,catheter3_mid3,tip4,Measured,89.019,122.386,453.104,41.7,58.6,-85.0,102.702,66.114,308.504,239.778
1090,5.445,catheter3_mid3,tip5,Measured,128.072,116.444,438.292,78.3,72.2,-3.1,110.657,323.645,350.09,90.262
1090,5.445,catheter3_mid3,tip6,Measured,121.382,74.293,480.062,13.9,63.2,-27.7,101.265,317.046,318.808,175.38
1091,5.45,skull,phantom3,Measured,452.56,326.536,134.215,0.5,-0.1,-0.3,0.44,243.558,200.164,308.675
1093,5.46,catheter3_mid3,tip2,Measured,130.222,290.665,408.617,42.5,77.4,0.8,86.499,202.128,253.12,259.501
1096,5.475,skull,phantom1,Measured,420.322,336.074,221.493,0.3,0.0,0.2,0.926,245.776,63.615,263.764
1100,5.495,skull,phantom4,Measured,390.332,301.494,187.438,0.2,-0.4,0.7,0.783,18.039,309.198,276.641
1101,5.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1101,5.5,skull,phantom1,Measured,420.312,336.07,221.48,-0.2,1.2,0.9,1.288,317.981,173.049,244.121
1101,5.5,skull,phantom2,Measured,392.471,394.761,178.192,1.2,-0.5,0.5,1.357,346.798,89.669,175.807
1101,5.5,skull,phantom3,Measured,452.603,326.472,134.253,0.4,1.4,-0.2,1.05,297.814,173.612,246.808
1101,5.5,skull,phantom4,Measured,390.327,301.468,187.441,-0.4,-0.4,-0.3,0.864,9.387,213.178,247.57
1101,5.5,catheter3_mid3,tip1,Measured,119.461,173.888,458.979,-95.4,113.3,87.2,170.692,220.926,269.698,269.573
1101,5.5,catheter3_mid3,tip2,Measured,132.009,293.49,409.129,29.3,71.9,21.0,81.515,292.657,131.344,243.974
1101,5.5,catheter3_mid3,tip3,Measured,118.905,169.289,443.797,-89.8,101.3,84.2,166.048,202.836,273.62,274.189
1101,5.5,catheter3_mid3,tip4,Measured,82.509,130.322,456.956,-149.5,142.6,107.2,232.021,245.957,271.492,273.759
1101,5.5,catheter3_mid3,tip5,Measured,121.676,121.257,444.367,-150.1,105.4,110.2,213.585,220.096,289.604,298.393
1101,5.5,catheter3_mid3,tip6,Measured,110.493,81.779,487.745,-208.5,136.0,129.4,283.737,252.486,287.878,3.188
1101,5.5,catheter3_mid3,tip7,Mixed,130.402,356.841,378.684,104.7,56.7,-11.4,123.774,214.366,263.497,261.538
1110,5.545,catheter3_mid3,tip7,Mixed,133.738,359.412,379.061,24.5,60.1,26.7,75.9,14.036,47.47,156.964
1112,5.555,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1126,5.625,catheter3_mid3,tip2,Measured,134.222,299.609,411.738,9.5,32.7,22.8,40.734,338.805,21.423,97.353
1133,5.66,skull,phantom2,Measured,392.528,394.708,178.264,1.6,0.0,0.8,3.238,350.311,20.914,192.402
1133,5.66,catheter3_mid3,tip3,Measured,125.467,174.962,443.383,11.6,28.1,19.9,50.864,305.283,21.868,39.172
1133,5.66,catheter3_mid3,tip4,Measured,91.537,133.909,456.721,10.7,29.6,75.4,80.985,315.058,24.532,182.999
1134,5.665,skull,phantom1,Measured,420.285,336.004,221.452,0.5,0.5,0.2,1.242,17.468,62.594,211.696
1134,5.665,skull,phantom3,Measured,452.574,326.394,134.223,0.1,0.3,-0.1,0.856,51.903,189.104,239.559
1134,5.665,skull,phantom4,Measured,390.295,301.401,187.416,-0.3,-1.1,-0.5,1.013,247.404,156.461,251.411
1134,5.665,catheter3_mid3,tip1,Measured,126.851,179.122,459.018,-4.7,36.2,44.7,60.853,316.002,20.739,92.002
1134,5.665,catheter3_mid3,tip5,Measured,130.242,127.395,441.543,-18.1,32.9,56.1,68.658,292.762,14.237,288.783
1135,5.67,catheter3_mid3,tip6,Measured,123.262,85.567,483.883,-14.5,50.1,87.1,104.985,299.427,350.729,32.024
1135,5.67,catheter3_mid3,tip7,Mixed,128.144,365.383,385.639,-35.2,21.5,13.8,44.592,262.643,284.156,100.465
1136,5.675,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1141,5.7,skull,phantom4,Measured,390.324,301.503,187.448,-0.3,0.7,0.9,1.077,303.279,180.767,246.959
1143,5.71,catheter3_mid3,tip1,Measured,123.358,181.485,462.837,-140.2,58.9,104.8,187.52,290.97,307.121,34.556
1144,5.715,catheter3_mid3,tip3,Measured,120.983,177.437,448.304,-146.3,56.8,118.3,198.348,288.784,309.127,82.647
1144,5.715,catheter3_mid3,tip5,Measured,124.612,129.524,447.557,-200.2,52.7,153.6,258.917,283.603,309.06,307.11
1145,5.72,catheter3_mid3,tip4,Measured,85.197,138.134,463.739,-210.9,108.9,124.6,270.66,297.748,296.197,189.734
1146,5.725,skull,phantom1,Measured,420.318,336.072,221.506,-0.2,-0.3,-0.3,0.932,109.825,165.769,202.035
1146,5.725,skull,phantom3,Measured,452.618,326.48,134.265,-0.2,0.2,-0.4,0.636,72.17,199.423,222.745
1146,5.725,catheter3_mid3,tip6,Measured,114.001,89.961,492.714,-290.4,101.7,185.0,359.316,287.381,299.688,283.641
1149,5.74,skull,phantom2,Measured,392.507,394.662,178.221,0.8,-0.5,0.5,4.575,238.178,246.808,278.424
1154,5.765,catheter3_mid3,tip2,Measured,130.33,303.02,416.003,-37.1,15.3,38.4,56.023,293.777,116.132,213.412
1159,5.79,catheter3_mid3,tip7,Mixed,131.707,365.838,384.776,23.8,0.3,23.8,38.336,296.461,347.12,250.807
1160,5.795,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1164,5.815,catheter3_mid3,tip1,Measured,108.195,186.805,471.554,-36.6,2.6,26.3,47.437,288.655,269.187,272.584
1165,5.82,catheter3_mid3,tip2,Measured,128.886,303.588,418.23,-10.8,6.8,36.1,40.708,166.669,240.927,65.538
1165,5.82,catheter3_mid3,tip3,Measured,107.025,181.859,456.667,-22.9,1.2,24.8,35.28,284.084,272.088,261.274
1165,5.82,catheter3_mid3,tip4,Measured,67.918,145.927,471.149,-21.8,2.3,17.6,33.688,298.302,267.055,276.439
1165,5.82,catheter3_mid3,tip5,Measured,106.29,133.795,458.52,-20.7,2.1,15.3,27.862,280.126,285.703,334.01
1165,5.82,catheter3_mid3,tip6,Measured,92.343,96.34,503.068,-21.5,-6.5,7.6,29.723,287.823,284.878,205.761
1167,5.83,skull,phantom2,Measured,392.455,394.799,178.201,0.2,0.7,0.5,0.984,19.792,37.585,247.969
1178,5.885,skull,phantom3,Measured,452.573,326.422,134.225,0.1,-0.1,-0.1,0.627,318.245,33.269,256.051
1179,5.89,skull,phantom1,Measured,420.274,336.018,221.459,-1.0,-0.1,0.8,1.211,285.647,188.451,250.161
1179,5.89,skull,phantom4,Measured,390.298,301.435,187.422,-0.3,0.1,-0.5,0.689,342.233,193.008,244.73
1183,5.91,catheter3_mid3,tip7,Mixed,127.535,367.643,391.03,-68.3,17.2,56.1,82.695,300.726,259.431,285.954
1184,5.915,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1184,5.915,skull,phantom2,Measured,392.471,394.72,178.172,-4.4,1.1,-5.3,5.93,62.332,3.619,38.777
1189,5.94,catheter3_mid3,tip3,Measured,114.107,180.152,456.409,1.5,-20.1,-0.7,20.616,268.965,288.22,151.111
1190,5.945,catheter3_mid3,tip1,Measured,116.02,184.342,471.665,-4.2,-19.1,6.9,23.329,266.231,290.225,152.299
1190,5.945,catheter3_mid3,tip2,Measured,129.017,304.139,422.407,-5.2,1.1,35.0,35.915,249.97,287.84,330.69
1190,5.945,catheter3_mid3,tip4,Measured,78.454,141.093,471.69,-2.7,-18.6,-3.5,23.738,279.047,271.164,262.524
1190,5.945,catheter3_mid3,tip5,Measured,116.477,132.013,455.795,-4.9,-10.3,-12.4,22.179,269.017,281.518,180.145
1190,5.945,catheter3_mid3,tip6,Measured,107.961,91.63,499.1,-0.6,-27.7,-28.9,45.734,269.056,274.689,41.415
1195,5.97,skull,phantom4,Measured,390.327,301.5,187.449,1.0,-1.1,1.8,1.575,203.662,122.627,252.276
1195,5.97,catheter3_mid3,tip7,Mixed,126.31,368.246,394.655,30.3,-0.9,53.7,56.891,274.828,207.117,299.101
1196,5.975,skull,phantom1,Measured,420.298,336.087,221.482,-0.6,0.4,0.0,0.614,282.108,236.172,259.466
1196,5.975,skull,phantom3,Measured,452.585,326.489,134.241,0.3,1.5,0.3,1.437,6.104,247.447,265.9
1201,6.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1201,6.0,skull,phantom1,Measured,420.283,336.043,221.474,-1.4,0.7,-0.2,0.901,329.977,182.852,215.335
1201,6.0,skull,phantom2,Measured,392.496,394.674,178.225,-1.5,2.1,-0.8,2.642,256.555,205.505,287.103
1201,6.0,skull,phantom3,Measured,452.577,326.447,134.238,-0.2,-0.3,0.1,0.771,284.118,258.386,266.042
1201,6.0,skull,phantom4,Measured,390.312,301.44,187.431,0.1,-0.2,-0.2,0.606,180.767,260.361,260.361
1201,6.0,catheter3_mid3,tip1,Measured,111.971,184.076,473.039,-119.2,2.8,52.9,132.969,280.467,314.83,236.209
1201,6.0,catheter3_mid3,tip2,Measured,128.345,303.913,424.721,-12.0,-2.1,44.3,47.535,239.95,268.23,279.055
1201,6.0,catheter3_mid3,tip3,Measured,110.453,180.086,457.534,-99.4,7.4,37.2,124.153,276.667,322.637,262.453
1201,6.0,catheter3_mid3,tip4,Measured,73.237,141.91,471.796,-163.8,43.5,18.5,166.14,290.289,292.912,152.3
1201,6.0,catheter3_mid3,tip5,Measured,111.406,131.926,456.801,-152.4,9.5,53.8,162.721,275.549,313.426,243.458
1201,6.0,catheter3_mid3,tip6,Measured,100.735,91.511,499.69,-224.8,26.6,45.2,230.656,281.756,300.225,322.631
1201,6.0,catheter3_mid3,tip7,Mixed,127.892,368.113,395.971,68.1,-9.1,37.5,75.944,298.332,243.279,350.168
1208,6.035,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1211,6.05,skull,phantom2,Measured,392.451,394.805,178.187,1.5,-0.2,1.7,3.903,291.994,253.829,232.669
1215,6.07,catheter3_mid3,tip5,Measured,102.147,132.82,462.806,-47.3,7.9,97.3,110.581,283.412,270.975,265.753
1216,6.075,catheter3_mid3,tip6,Measured,86.603,94.371,506.55,-65.8,22.5,102.5,122.663,287.644,274.811,253.497
1217,6.08,catheter3_mid3,tip1,Measured,103.913,185.532,478.389,-22.7,7.4,61.0,68.489,289.419,266.702,280.185
1217,6.08,catheter3_mid3,tip2,Measured,127.225,303.372,428.205,2.1,-7.3,33.7,36.985,297.264,184.11,193.267
1217,6.08,catheter3_mid3,tip3,Measured,103.012,180.948,463.063,-12.1,-3.0,70.2,73.352,287.557,267.656,277.929
1217,6.08,catheter3_mid3,tip4,Measured,63.332,145.281,475.564,-16.7,4.5,52.3,56.536,300.276,262.943,284.758
1219,6.09,catheter3_mid3,tip7,Mixed,131.877,366.283,397.71,10.9,-17.2,22.4,32.014,271.598,207.592,325.058
1224,6.115,skull,phantom3,Measured,452.567,326.418,134.236,-0.4,0.1,0.1,0.713,319.047,180.767,230.139
