FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY,ANGLEXY,ANGLEXZ,ANGLEYZ
763,3.81,catheter3_mid3,tip4,Measured,274.414,458.988,575.558,2.3,138.4,-170.6,210.467,2.656,267.893,343.117
764,3.815,catheter3_mid3,tip2,Measured,152.429,377.815,476.964,-25.9,-77.7,70.2,88.725,313.153,166.557,332.896
764,3.815,catheter3_mid3,tip6,Measured,272.645,505.598,618.728,0.6,10.7,-33.8,35.953,304.041,265.491,278.454
765,3.82,skull,phantom2,Measured,390.764,394.681,178.141,0.9,-1.2,0.1,1.953,227.199,289.839,262.315
765,3.82,catheter3_mid3,tip7,Mixed,124.399,333.941,428.122,-22.2,-9.3,19.8,31.206,101.543,158.437,320.464
766,3.825,catheter3_mid3,tip1,Measured,217.19,449.626,562.651,-0.3,-28.1,5.9,34.414,217.03,305.999,323.568
766,3.825,catheter3_mid3,tip3,Measured,229.719,447.24,553.639,-26.3,20.5,-8.5,43.365,333.582,249.063,295.476
767,3.83,skull,phantom4,Measured,391.195,301.498,187.467,0.2,-0.3,-0.4,0.655,13.785,238.699,267.507
769,3.84,skull,phantom3,Measured,452.47,327.898,133.925,0.5,-0.2,0.3,0.742,359.233,238.699,301.301
770,3.845,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
770,3.845,catheter3_mid3,tip4,Measured,273.959,463.739,571.253,-36.0,129.7,-92.5,162.379,199.032,319.177,314.492
771,3.85,skull,phantom3,Measured,452.458,327.91,133.919,0.0,0.2,0.3,0.459,336.855,288.424,283.162
771,3.85,skull,phantom4,Measured,391.197,301.521,187.468,0.3,-0.6,-0.6,1.184,180.0,180.0,359.233
771,3.85,catheter3_mid3,tip5,Measured,244.028,492.556,567.111,-144.5,58.7,50.6,161.022,289.045,286.36,202.538
776,3.875,catheter3_mid3,tip2,Measured,151.411,375.274,479.078,-13.2,-35.4,21.0,42.374,245.681,168.162,326.376
777,3.88,skull,phantom2,Measured,390.758,394.696,178.143,0.0,1.1,-0.9,1.623,60.151,236.721,302.438
778,3.885,catheter3_mid3,tip3,Measured,227.524,449.078,552.87,-29.4,16.3,-4.6,34.862,284.605,252.742,46.044
778,3.885,catheter3_mid3,tip6,Measured,269.5,507.284,618.481,-40.9,29.1,-7.7,50.603,12.316,210.92,169.258
778,3.885,catheter3_mid3,tip7,Mixed,123.504,332.275,429.325,-10.0,-18.0,15.3,24.085,232.629,311.277,17.263
779,3.89,skull,phantom1,Measured,420.366,336.894,221.307,0.2,0.6,0.1,1.145,297.999,264.777,281.614
780,3.895,catheter3_mid3,tip1,Measured,215.878,448.647,563.387,-13.2,-3.7,3.3,14.522,97.968,320.761,293.444
781,3.9,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
782,3.905,catheter3_mid3,tip4,Measured,271.391,469.517,567.438,-16.8,22.6,-26.0,40.319,342.676,239.006,223.376
783,3.91,catheter3_mid3,tip5,Measured,238.394,494.364,568.678,-23.9,-2.7,0.8,24.732,291.403,25.469,283.501
784,3.915,catheter3_mid3,tip2,Measured,150.869,374.331,479.811,-16.5,-17.3,15.0,28.589,187.071,10.56,19.77
785,3.92,skull,phantom2,Measured,390.771,394.762,178.109,0.1,-1.1,-0.6,5.141,297.967,12.842,293.911
785,3.92,skull,phantom3,Measured,452.413,327.848,133.933,-0.1,0.2,-1.0,5.174,178.954,282.946,278.885
785,3.92,skull,phantom4,Measured,391.197,301.51,187.479,0.0,0.1,0.2,0.789,266.65,217.516,323.377
785,3.92,catheter3_mid3,tip1,Measured,215.758,448.423,563.474,4.5,-19.7,1.4,20.9,273.987,224.6,282.133
785,3.92,catheter3_mid3,tip3,Measured,226.919,449.229,552.693,-5.1,-10.6,-7.6,14.912,250.883,272.749,269.698
785,3.92,catheter3_mid3,tip6,Measured,269.185,507.618,618.029,16.5,-21.2,-7.4,28.623,92.963,275.461,265.696
787,3.93,skull,phantom1,Measured,420.355,336.899,221.306,-1.0,-0.1,-0.4,1.049,112.34,263.607,264.777
791,3.95,catheter3_mid3,tip7,Mixed,122.08,331.452,430.214,-24.6,-17.6,24.1,37.037,214.467,205.036,14.517
793,3.96,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
793,3.96,skull,phantom4,Measured,391.202,301.526,187.467,0.6,-0.4,-1.1,1.202,126.156,315.083,278.885
797,3.98,catheter3_mid3,tip6,Measured,270.932,505.404,617.863,14.4,-9.5,-10.4,22.18,238.354,304.287,234.118
798,3.985,catheter3_mid3,tip7,Mixed,121.233,330.8,431.382,-25.5,-19.0,26.4,38.047,258.953,317.048,298.945
799,3.99,catheter3_mid3,tip3,Measured,227.065,447.9,552.686,-2.1,-8.5,0.9,8.68,222.036,239.817,222.165
800,3.995,skull,phantom1,Measured,420.364,336.91,221.307,1.0,-0.8,0.5,1.174,144.806,182.048,323.377
800,3.995,skull,phantom2,Measured,390.755,394.719,178.126,0.3,-0.5,-0.3,1.264,205.874,197.798,293.639
800,3.995,skull,phantom3,Measured,452.458,327.913,133.923,-0.3,-0.7,-0.4,0.826,180.0,180.0,289.839
800,3.995,catheter3_mid3,tip2,Measured,149.508,373.016,481.244,-13.4,-11.5,15.7,25.67,258.163,76.195,338.424
801,4.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
801,4.0,skull,phantom1,Measured,420.368,336.902,221.313,-0.2,-0.1,0.3,0.839,275.223,331.181,295.916
801,4.0,skull,phantom2,Measured,390.765,394.696,178.135,1.1,-0.2,0.5,0.927,15.991,278.167,286.831
801,4.0,skull,phantom3,Measured,452.458,327.889,133.931,0.6,0.4,0.6,0.794,154.264,297.285,294.224
801,4.0,skull,phantom4,Measured,391.199,301.513,187.469,-1.8,0.2,-0.1,1.489,57.373,328.994,224.917
801,4.0,catheter3_mid3,tip1,Measured,216.246,446.856,563.801,-2.6,1.2,-1.9,3.721,271.911,256.383,319.93
801,4.0,catheter3_mid3,tip2,Measured,149.441,372.921,481.327,-12.2,-14.7,18.8,25.172,272.804,246.012,340.392
801,4.0,catheter3_mid3,tip3,Measured,227.032,447.877,552.67,-2.9,-2.5,-0.7,5.149,300.591,236.522,16.77
801,4.0,catheter3_mid3,tip4,Measured,271.659,468.433,565.887,-2.6,0.1,-9.4,13.141,182.283,58.141,342.574
801,4.0,catheter3_mid3,tip5,Measured,238.625,492.83,569.033,-1.1,1.6,-16.6,18.221,279.183,292.143,331.526
801,4.0,catheter3_mid3,tip6,Measured,271.026,505.538,617.517,-1.8,17.4,-22.8,28.112,236.995,229.185,131.573
801,4.0,catheter3_mid3,tip7,Mixed,120.897,330.736,431.613,-19.2,-0.9,15.5,24.439,227.681,358.812,328.102
803,4.01,catheter3_mid3,tip1,Measured,216.216,446.857,563.794,-1.8,-1.1,-1.7,3.391,197.672,211.682,291.204
804,4.015,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
808,4.035,skull,phantom2,Measured,390.767,394.675,178.141,-0.4,0.4,0.5,1.429,241.125,187.341,318.623
810,4.045,skull,phantom1,Measured,420.379,336.901,221.304,0.5,0.8,-0.1,1.301,272.293,302.805,243.471
810,4.045,skull,phantom3,Measured,452.476,327.909,133.923,0.4,0.7,-0.4,0.965,97.564,313.706,242.194
810,4.045,skull,phantom4,Measured,391.194,301.519,187.473,0.8,0.1,-1.1,1.803,293.116,180.767,278.659
810,4.045,catheter3_mid3,tip7,Mixed,119.968,330.145,432.54,-13.1,-12.3,15.5,27.944,294.248,220.988,340.435
812,4.055,catheter3_mid3,tip5,Measured,236.152,493.223,569.945,-109.3,0.7,81.1,140.303,269.141,334.92,271.529
813,4.06,catheter3_mid3,tip1,Measured,216.702,445.768,564.18,33.9,-48.8,13.4,57.835,19.614,245.28,286.539
813,4.06,catheter3_mid3,tip2,Measured,148.88,371.186,482.867,3.1,-53.5,38.8,68.855,221.991,123.879,300.545
813,4.06,catheter3_mid3,tip6,Measured,271.468,505.769,616.402,5.6,-18.9,5.3,27.527,81.914,120.748,334.768
814,4.065,catheter3_mid3,tip3,Measured,225.99,448.388,552.119,-37.8,27.7,-10.3,50.275,319.487,278.114,258.536
814,4.065,catheter3_mid3,tip4,Measured,269.631,472.792,561.953,-90.5,178.2,-110.4,229.215,160.657,230.836,297.355
815,4.07,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
815,4.07,skull,phantom2,Measured,390.771,394.702,178.122,-0.2,-0.8,0.2,1.024,180.0,180.0,286.711
815,4.07,skull,phantom4,Measured,391.197,301.499,187.476,1.0,-0.5,-0.4,1.479,354.069,336.338,263.607
816,4.075,skull,phantom1,Measured,420.354,336.902,221.317,-0.7,-0.5,-0.3,1.291,161.922,265.214,265.584
818,4.085,catheter3_mid3,tip5,Measured,231.28,493.15,574.075,-194.8,-34.3,177.2,260.258,261.574,333.044,232.649
819,4.09,catheter3_mid3,tip6,Measured,271.206,505.365,616.744,-26.6,3.3,10.9,36.476,290.709,293.321,153.267
821,4.1,catheter3_mid3,tip4,Measured,263.797,480.645,558.455,-225.2,248.4,-51.1,338.126,333.019,273.819,265.412
822,4.105,catheter3_mid3,tip7,Mixed,119.597,329.128,433.443,-10.9,-21.4,15.6,28.341,358.61,258.714,329.44
823,4.11,catheter3_mid3,tip1,Measured,218.342,443.391,564.848,6.7,-24.0,12.8,30.037,264.408,309.991,268.852
823,4.11,catheter3_mid3,tip3,Measured,223.104,450.444,552.525,-78.8,47.4,21.1,90.22,295.242,293.645,191.024
824,4.115,skull,phantom3,Measured,452.464,327.894,133.944,0.6,0.8,1.0,1.206,232.713,242.865,214.811
825,4.12,catheter3_mid3,tip2,Measured,150.402,367.466,484.689,22.8,-44.7,19.2,53.331,357.502,290.965,315.89
826,4.125,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
831,4.15,catheter3_mid3,tip2,Measured,150.598,366.656,485.236,-7.6,-11.4,13.5,21.76,235.687,302.628,351.729
831,4.15,catheter3_mid3,tip3,Measured,220.687,451.447,553.471,-34.4,1.6,19.1,37.901,353.996,7.172,165.876
833,4.16,catheter3_mid3,tip7,Mixed,119.003,327.854,434.467,-10.6,-24.1,15.5,29.013,232.388,311.232,15.639
834,4.165,catheter3_mid3,tip4,Measured,255.549,487.515,559.004,23.8,-46.4,3.4,48.778,331.066,4.905,93.17
834,4.165,catheter3_mid3,tip5,Measured,221.398,491.707,582.308,6.7,4.6,-13.8,19.206,290.385,305.808,92.856
834,4.165,catheter3_mid3,tip6,Measured,266.12,507.129,618.71,-4.1,-11.6,2.8,22.809,294.114,313.611,107.507
835,4.17,catheter3_mid3,tip1,Measured,216.975,443.258,565.681,-8.8,-11.3,8.6,15.631,300.12,323.962,271.685
837,4.18,skull,phantom1,Measured,420.366,336.915,221.318,0.3,-0.2,0.0,0.735,199.032,246.342,112.34
837,4.18,skull,phantom2,Measured,390.771,394.776,178.101,0.7,-1.3,0.3,4.812,257.379,324.283,309.198
837,4.18,skull,phantom3,Measured,452.412,327.864,133.921,0.2,-1.2,0.7,5.544,209.654,273.247,274.004
837,4.18,skull,phantom4,Measured,391.196,301.535,187.48,0.8,-1.3,0.5,1.163,242.194,24.415,74.494
838,4.185,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
841,4.2,catheter3_mid3,tip7,Mixed,118.49,327.556,434.787,-17.9,-15.4,12.5,29.277,109.549,131.933,15.574
842,4.205,catheter3_mid3,tip2,Measured,149.777,366.213,485.661,-6.6,-12.2,3.8,15.259,243.471,122.84,309.546
846,4.225,catheter3_mid3,tip4,Measured,257.683,485.771,556.811,10.6,6.1,-52.6,55.598,107.058,71.161,359.6
846,4.225,catheter3_mid3,tip6,Measured,270.041,505.567,616.159,57.0,-3.6,-60.3,83.526,357.073,274.196,98.337
847,4.23,skull,phantom2,Measured,390.761,394.711,178.14,-0.8,-0.3,-0.2,1.065,219.246,250.161,277.953
847,4.23,catheter3_mid3,tip1,Measured,218.537,442.502,564.501,26.0,-0.7,-28.3,40.524,208.676,246.277,233.62
847,4.23,catheter3_mid3,tip3,Measured,221.765,450.399,552.352,14.0,3.5,-29.1,34.432,242.66,240.493,155.474
847,4.23,catheter3_mid3,tip5,Measured,224.189,490.753,580.749,21.0,-0.9,-27.1,35.214,314.954,234.524,333.07
848,4.235,skull,phantom1,Measured,420.37,336.906,221.307,0.5,-0.2,-0.1,0.828,265.214,18.078,296.529
848,4.235,skull,phantom3,Measured,452.465,327.907,133.918,-0.8,-0.5,0.0,0.683,139.359,117.406,29.896
848,4.235,skull,phantom4,Measured,391.201,301.528,187.471,-1.6,0.9,-0.5,1.521,286.673,248.538,232.188
849,4.24,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
850,4.245,skull,phantom1,Measured,420.358,336.905,221.32,-0.1,0.5,0.6,0.939,293.477,250.161,336.169
851,4.25,skull,phantom2,Measured,390.773,394.682,178.144,-0.7,-0.1,1.2,1.312,18.078,323.377,222.489
852,4.255,catheter3_mid3,tip6,Measured,270.558,506.445,614.497,-16.7,56.8,-49.3,78.079,150.031,291.14,325.58
855,4.27,catheter3_mid3,tip3,Measured,221.462,451.216,551.256,-32.0,36.3,-19.2,53.037,326.139,257.363,286.477
855,4.27,catheter3_mid3,tip7,Mixed,117.239,326.02,436.436,-15.4,-19.2,17.7,30.308,47.586,107.058,353.834
856,4.275,catheter3_mid3,tip2,Measured,149.695,365.147,486.305,5.8,-29.4,15.2,31.442,89.446,235.893,286.842
857,4.28,skull,phantom3,Measured,452.454,327.891,133.936,-0.4,0.8,0.6,1.724,275.223,312.336,220.07
857,4.28,catheter3_mid3,tip4,Measured,255.602,488.451,554.126,-117.7,109.3,-52.8,165.616,327.329,260.038,282.758
858,4.285,catheter3_mid3,tip1,Measured,218.793,443.516,562.993,16.4,14.2,-31.0,37.22,277.264,20.959,323.24
858,4.285,catheter3_mid3,tip5,Measured,222.746,491.713,579.949,-68.9,-13.0,42.7,80.659,241.979,48.557,234.855
859,4.29,skull,phantom4,Measured,391.199,301.516,187.464,-0.4,0.1,0.3,0.8,53.844,146.731,251.792
860,4.295,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
861,4.3,skull,phantom1,Measured,420.376,336.898,221.326,0.8,-0.3,0.2,0.713,260.361,278.167,335.163
864,4.315,skull,phantom2,Measured,390.761,394.695,178.153,0.4,-1.1,-0.4,1.875,289.839,357.952,4.3
864,4.315,skull,phantom4,Measured,391.202,301.503,187.46,0.4,0.3,-0.6,1.108,253.327,34.194,253.662
864,4.315,catheter3_mid3,tip6,Measured,268.907,509.774,611.933,-19.9,10.6,-6.0,30.363,152.103,210.255,312.274
865,4.32,catheter3_mid3,tip3,Measured,219.389,452.823,550.806,-31.9,7.3,10.8,34.739,284.984,262.233,301.216
865,4.32,catheter3_mid3,tip4,Measured,250.124,492.755,553.183,-101.2,52.1,11.8,112.582,257.007,356.33,97.813
865,4.32,catheter3_mid3,tip5,Measured,220.653,490.761,582.416,-39.5,-42.1,64.7,89.89,329.939,187.627,353.906
866,4.325,catheter3_mid3,tip7,Mixed,116.69,324.941,437.484,-4.2,-11.1,9.1,19.606,339.48,318.817,288.492
867,4.33,skull,phantom3,Measured,452.476,327.889,133.922,0.4,0.4,-0.6,1.054,180.0,180.0,249.335
867,4.33,catheter3_mid3,tip1,Measured,219.356,443.445,562.377,-1.3,-14.1,2.4,19.342,46.626,46.631,308.899
867,4.33,catheter3_mid3,tip2,Measured,150.507,363.622,486.741,2.9,-15.4,2.4,17.493,168.62,268.492,268.572
872,4.355,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
872,4.355,catheter3_mid3,tip4,Measured,249.133,492.534,554.159,27.7,-53.8,32.8,66.186,235.474,257.864,278.628
873,4.36,catheter3_mid3,tip2,Measured,150.241,363.341,486.734,-17.0,-5.7,3.6,17.552,246.462,283.864,309.965
875,4.37,catheter3_mid3,tip5,Measured,220.35,489.102,584.028,14.5,0.7,-28.8,31.72,291.329,199.688,39.263
876,4.375,skull,phantom2,Measured,390.773,394.691,178.135,0.6,-0.3,-0.1,1.122,261.115,310.506,336.338
876,4.375,catheter3_mid3,tip7,Mixed,116.425,324.342,437.671,-0.1,-10.7,-5.3,12.499,194.696,306.891,299.84
878,4.385,catheter3_mid3,tip1,Measured,218.671,442.097,563.181,-14.9,-14.6,11.4,25.911,255.136,303.397,167.152
880,4.395,catheter3_mid3,tip6,Measured,268.785,506.914,613.751,0.1,-11.1,-7.3,16.932,270.412,291.859,241.05
881,4.4,catheter3_mid3,tip3,Measured,219.097,451.063,551.684,-3.1,-16.5,2.5,18.531,231.763,311.874,15.296
882,4.405,skull,phantom1,Measured,420.37,336.897,221.308,0.0,-0.2,0.1,1.067,289.839,110.916,82.252
882,4.405,skull,phantom3,Measured,452.476,327.915,133.931,0.4,-0.3,0.1,0.92,180.0,180.0,228.257
882,4.405,skull,phantom4,Measured,391.199,301.521,187.465,0.2,0.0,-0.4,0.827,261.315,35.194,263.946
883,4.41,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
883,4.41,skull,phantom4,Measured,391.198,301.502,187.463,0.8,0.1,-0.2,0.686,69.813,278.167,259.783
884,4.415,skull,phantom2,Measured,390.76,394.689,178.143,-0.8,0.4,-1.8,1.881,358.248,313.771,293.891
885,4.42,catheter3_mid3,tip4,Measured,251.332,489.463,554.618,-2.3,-24.0,2.0,27.15,181.233,148.645,150.14
886,4.425,catheter3_mid3,tip7,Mixed,116.111,324.053,437.195,-8.7,-8.3,-5.3,12.126,353.872,154.264,267.908
888,4.435,skull,phantom3,Measured,452.476,327.888,133.914,-0.6,0.0,1.0,0.965,228.086,273.018,274.786
889,4.44,skull,phantom1,Measured,420.379,336.894,221.322,0.0,-1.3,-0.5,1.202,357.952,114.957,76.311
890,4.445,catheter3_mid3,tip2,Measured,148.712,362.745,487.097,-11.1,-10.5,6.1,17.979,109.234,211.865,345.064
891,4.45,catheter3_mid3,tip1,Measured,216.977,441.667,564.075,-27.5,-15.5,30.1,44.522,64.051,298.763,154.512
891,4.45,catheter3_mid3,tip3,Measured,218.159,450.511,552.276,-26.0,-16.3,32.0,42.761,359.878,168.353,247.649
891,4.45,catheter3_mid3,tip5,Measured,219.525,489.396,582.571,-31.5,2.0,11.7,38.709,99.988,67.582,196.197
892,4.455,catheter3_mid3,tip6,Measured,266.697,506.929,614.512,-46.7,-19.7,50.4,70.177,60.958,197.582,210.912
894,4.465,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
896,4.475,skull,phantom1,Measured,420.377,336.897,221.307,0.6,0.0,-0.6,1.621,281.614,328.994,203.662
898,4.485,skull,phantom4,Measured,391.199,301.519,187.466,0.8,0.5,-1.9,1.499,180.0,180.0,284.63
898,4.485,catheter3_mid3,tip4,Measured,250.072,488.206,557.153,-10.0,-32.1,57.2,67.157,45.112,244.606,151.558
900,4.495,skull,phantom2,Measured,390.767,394.77,178.111,-0.3,0.7,0.2,4.175,201.2,32.321,296.72
900,4.495,skull,phantom3,Measured,452.419,327.852,133.917,-0.2,-0.7,0.6,5.66,204.902,270.0,270.0
900,4.495,catheter3_mid3,tip1,Measured,216.062,440.478,565.669,-11.9,-34.2,32.2,48.97,255.087,234.342,324.578
900,4.495,catheter3_mid3,tip3,Measured,217.374,449.442,553.912,-11.8,-32.3,35.5,47.931,269.066,246.635,338.221
900,4.495,catheter3_mid3,tip5,Measured,218.41,488.007,584.63,-7.2,-34.8,43.8,58.848,350.046,126.403,42.266
900,4.495,catheter3_mid3,tip6,Measured,265.556,505.207,617.068,-6.3,-56.8,59.0,80.887,262.268,175.925,346.333
901,4.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
901,4.5,skull,phantom1,Measured,420.372,336.898,221.311,-0.4,-0.2,-1.3,0.809,265.584,283.462,261.833
901,4.5,skull,phantom2,Measured,390.768,394.715,178.135,-0.4,-4.2,3.2,2.617,278.241,35.613,299.595
901,4.5,skull,phantom3,Measured,452.472,327.897,133.917,4.9,6.5,1.2,3.24,301.301,284.63,238.699
901,4.5,skull,phantom4,Measured,391.199,301.515,187.467,0.5,-0.3,-0.5,1.147,76.311,76.311,180.767
901,4.5,catheter3_mid3,tip1,Measured,216.009,440.298,565.806,-10.7,-32.3,29.4,45.309,137.132,319.9,315.752
901,4.5,catheter3_mid3,tip2,Measured,148.262,362.018,487.765,-8.4,-17.3,13.0,21.526,187.614,99.014,329.789
901,4.5,catheter3_mid3,tip3,Measured,217.317,449.262,554.069,-7.1,-32.7,34.8,47.971,69.409,238.742,335.652
901,4.5,catheter3_mid3,tip4,Measured,250.044,487.623,557.933,1.9,-38.2,44.1,59.404,239.117,69.819,322.884
901,4.5,catheter3_mid3,tip5,Measured,218.4,487.828,584.838,-0.4,-37.3,48.2,57.463,293.923,268.48,341.564
901,4.5,catheter3_mid3,tip6,Measured,265.537,504.906,617.347,-2.8,-55.4,55.0,76.236,195.554,133.102,303.372
901,4.5,catheter3_mid3,tip7,Mixed,116.093,323.505,437.175,2.3,-0.2,0.7,8.637,357.519,298.875,289.078
903,4.51,catheter3_mid3,tip7,Mixed,116.089,323.421,437.202,-7.0,-9.1,1.0,9.862,248.953,295.65,55.497
905,4.52,catheter3_mid3,tip2,Measured,148.092,361.749,487.982,-8.1,-12.1,12.1,18.534,340.821,229.85,29.619
906,4.525,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
906,4.525,skull,phantom3,Measured,452.476,327.895,133.916,-0.4,0.3,0.0,0.787,275.749,235.531,202.462
911,4.55,skull,phantom4,Measured,391.198,301.52,187.472,0.3,1.4,-0.1,1.068,244.693,336.338,262.566
912,4.555,skull,phantom1,Measured,420.359,336.897,221.314,0.4,1.2,0.9,1.027,262.8,325.18,261.315
912,4.555,skull,phantom2,Measured,390.761,394.716,178.143,0.0,-5.6,4.1,2.821,336.338,270.0,270.0
913,4.56,catheter3_mid3,tip1,Measured,216.189,438.811,566.808,-0.4,-11.6,10.7,16.416,266.097,186.81,78.153
913,4.56,catheter3_mid3,tip2,Measured,147.845,361.193,488.607,-6.4,-14.9,21.4,25.941,307.708,9.107,115.339
913,4.56,catheter3_mid3,tip7,Mixed,115.697,323.283,437.367,0.3,-11.3,9.5,14.359,19.002,314.696,79.095
914,4.565,catheter3_mid3,tip3,Measured,217.37,447.865,555.261,0.1,-8.1,18.2,18.409,267.725,87.543,288.12
914,4.565,catheter3_mid3,tip5,Measured,218.858,486.208,586.289,4.2,-3.7,5.6,9.801,271.447,317.075,5.135
915,4.57,catheter3_mid3,tip6,Measured,266.397,502.991,618.357,0.2,-0.5,5.8,9.636,292.232,312.839,256.818
916,4.575,catheter3_mid3,tip4,Measured,250.147,486.056,559.101,2.9,-11.7,12.2,20.5,250.601,11.91,127.522
917,4.58,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
918,4.585,skull,phantom1,Measured,420.367,336.898,221.333,-0.3,-0.2,-0.4,0.971,253.169,7.211,212.957
918,4.585,skull,phantom2,Measured,390.767,394.692,178.143,-0.8,-0.4,0.4,0.989,350.096,82.252,338.607
918,4.585,skull,phantom3,Measured,452.466,327.896,133.942,1.0,-0.2,0.1,1.297,13.785,244.084,326.977
921,4.6,catheter3_mid3,tip4,Measured,249.856,485.961,559.585,-32.6,10.0,30.8,45.488,288.578,324.442,320.068
923,4.61,skull,phantom4,Measured,391.199,301.489,187.468,0.1,0.3,0.3,1.191,266.192,357.952,263.091
924,4.615,catheter3_mid3,tip7,Mixed,115.819,322.709,438.436,-5.4,6.3,10.9,14.365,23.486,286.3,255.295
925,4.62,catheter3_mid3,tip2,Measured,147.593,360.548,489.849,10.6,-15.1,15.4,22.591,314.53,272.367,266.414
927,4.63,catheter3_mid3,tip1,Measured,214.91,438.724,568.556,0.0,-17.0,13.6,24.228,335.781,268.967,271.209
927,4.63,catheter3_mid3,tip3,Measured,216.009,447.811,556.974,-19.0,1.8,24.0,31.128,30.016,243.675,293.064
927,4.63,catheter3_mid3,tip5,Measured,216.6,486.265,587.842,-51.4,-40.5,64.0,90.579,322.733,219.395,358.207
927,4.63,catheter3_mid3,tip6,Measured,263.517,504.057,620.206,-68.2,-7.0,62.1,89.967,6.756,254.566,284.871
928,4.635,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
933,4.66,skull,phantom3,Measured,452.468,327.919,133.924,-1.1,0.0,0.8,1.293,307.148,4.3,297.677
935,4.67,skull,phantom2,Measured,390.77,394.708,178.129,0.6,0.5,0.6,1.183,233.262,270.0,270.0
935,4.67,skull,phantom4,Measured,391.197,301.514,187.471,0.0,-1.0,0.8,1.307,175.7,301.301,263.607
935,4.67,catheter3_mid3,tip4,Measured,246.941,486.875,561.8,54.7,-50.1,3.7,73.444,306.84,291.232,229.007
935,4.67,catheter3_mid3,tip5,Measured,217.43,483.04,591.05,115.8,-104.4,48.1,162.162,313.79,260.569,284.63
936,4.675,catheter3_mid3,tip1,Measured,217.462,436.544,568.602,120.3,-82.8,-42.4,154.502,307.152,291.384,229.014
936,4.675,catheter3_mid3,tip3,Measured,217.293,446.366,557.527,97.6,-57.3,-17.8,120.375,310.419,290.827,233.477
938,4.685,skull,phantom1,Measured,420.374,336.9,221.322,0.2,-0.4,1.1,0.98,311.338,284.63,245.776
938,4.685,catheter3_mid3,tip2,Measured,149.264,359.444,489.78,46.6,-39.9,-1.1,56.239,344.564,275.307,264.201
938,4.685,catheter3_mid3,tip6,Measured,267.804,499.615,621.334,211.5,-135.1,-43.1,272.197,302.743,294.746,212.718
939,4.69,catheter3_mid3,tip7,Mixed,115.083,323.521,438.64,3.5,-5.6,-1.6,13.766,329.344,233.478,276.807
940,4.695,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
940,4.695,skull,phantom3,Measured,452.47,327.899,133.933,-0.5,0.5,-0.6,1.136,309.198,285.144,310.604
940,4.695,skull,phantom4,Measured,391.199,301.505,187.47,-1.3,0.9,-0.2,0.888,329.977,210.023,359.233
942,4.705,catheter3_mid3,tip5,Measured,224.007,478.748,592.123,219.7,-112.9,-7.9,244.843,303.849,282.017,246.619
943,4.71,skull,phantom1,Measured,420.366,336.905,221.324,0.3,0.3,1.1,1.282,296.178,243.909,267.124
945,4.72,catheter3_mid3,tip4,Measured,252.898,483.471,559.686,115.9,-60.5,-69.4,148.317,282.53,27.815,19.73
946,4.725,catheter3_mid3,tip1,Measured,225.194,432.096,565.84,108.0,-57.1,-45.6,147.612,285.738,325.758,285.39
946,4.725,catheter3_mid3,tip3,Measured,223.514,442.544,555.358,71.0,-60.4,-39.4,116.559,274.66,344.893,86.725
948,4.735,catheter3_mid3,tip2,Measured,150.769,358.066,489.641,32.6,0.6,-9.1,35.271,275.814,330.919,172.393
948,4.735,catheter3_mid3,tip6,Measured,281.098,492.713,615.914,228.6,-107.8,-118.0,266.648,284.751,328.019,269.992
950,4.745,skull,phantom2,Measured,390.763,394.726,178.129,-0.5,0.4,0.0,0.994,180.0,180.0,300.03
950,4.745,catheter3_mid3,tip7,Mixed,114.72,325.263,438.434,-55.6,152.4,-2.6,125.497,206.707,282.876,285.531
951,4.75,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
952,4.755,catheter3_mid3,tip7,Mixed,114.435,325.025,438.497,-5.6,1.9,-8.4,20.115,294.124,221.604,243.056
953,4.76,skull,phantom2,Measured,390.763,394.697,178.143,-1.1,-1.1,0.5,1.728,250.161,357.952,175.7
