FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY,ANGLEXY,ANGLEXZ,ANGLEYZ
1763,8.81,catheter3_mid3,tip5,Measured,220.709,256.578,433.681,-13.2,-9.4,52.9,52.465,197.928,267.535,351.758
1764,8.815,catheter3_mid3,tip1,Measured,236.674,305.419,449.21,-14.5,-8.6,42.3,39.339,201.145,179.591,321.358
1764,8.815,catheter3_mid3,tip6,Measured,181.194,228.16,468.577,-22.9,15.5,46.7,56.618,52.58,171.957,338.821
1764,8.815,catheter3_mid3,tip7,Mixed,343.994,461.762,384.382,19.6,-35.0,11.5,41.293,191.788,316.352,251.725
1765,8.82,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1771,8.85,catheter3_mid3,tip4,Measured,186.183,280.337,432.725,11.5,-5.5,15.9,23.49,328.643,293.891,317.999
1772,8.855,skull,phantom1,Measured,420.145,335.97,221.658,-0.8,0.6,-0.1,1.321,299.595,76.311,311.338
1772,8.855,skull,phantom2,Measured,392.663,394.759,178.243,-1.4,1.1,-1.4,1.77,242.194,334.126,196.274
1777,8.88,skull,phantom3,Measured,452.701,325.783,134.466,-0.4,-0.3,0.5,0.854,194.939,72.32,332.159
1777,8.88,skull,phantom4,Measured,390.228,301.488,187.409,0.3,0.7,1.0,0.974,73.135,180.767,264.931
1777,8.88,catheter3_mid3,tip2,Measured,307.626,406.175,412.821,12.1,-27.4,-2.0,27.655,178.865,34.027,279.846
1778,8.885,catheter3_mid3,tip7,Mixed,344.782,460.026,383.846,7.1,-34.8,-6.1,39.199,229.819,227.546,284.755
1779,8.89,catheter3_mid3,tip1,Measured,237.516,304.26,450.057,10.5,-27.7,11.4,31.474,224.452,172.572,305.234
1779,8.89,catheter3_mid3,tip3,Measured,233.988,302.48,434.921,11.0,-30.0,11.8,34.366,272.999,356.284,313.446
1779,8.89,catheter3_mid3,tip5,Measured,221.488,255.367,434.843,18.3,-35.7,18.9,42.015,125.487,354.9,331.261
1779,8.89,catheter3_mid3,tip6,Measured,182.291,226.856,469.72,27.1,-36.4,21.2,49.745,144.377,216.226,198.048
1780,8.895,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1783,8.91,skull,phantom1,Measured,420.143,335.954,221.668,1.0,0.3,-1.7,1.334,336.338,350.096,146.731
1784,8.915,skull,phantom2,Measured,392.673,394.745,178.266,0.0,0.5,-1.0,1.855,276.236,247.447,276.641
1784,8.915,skull,phantom3,Measured,452.688,325.76,134.485,1.0,0.2,-0.1,1.319,163.576,251.792,253.169
1786,8.925,catheter3_mid3,tip4,Measured,186.688,278.348,434.112,-25.9,-8.8,21.6,39.077,266.169,264.447,169.323
1788,8.935,skull,phantom4,Measured,390.225,301.454,187.406,0.5,-0.5,-0.5,1.153,283.599,146.731,276.218
1788,8.935,catheter3_mid3,tip1,Measured,237.184,302.994,450.755,-32.3,-22.6,10.3,39.743,210.197,266.465,265.615
1788,8.935,catheter3_mid3,tip6,Measured,181.68,225.968,471.179,-65.8,5.8,21.7,70.405,266.921,257.718,211.922
1789,8.94,catheter3_mid3,tip5,Measured,220.438,254.114,435.869,-57.3,-12.3,16.9,61.755,251.14,259.391,232.806
1791,8.95,catheter3_mid3,tip3,Measured,232.883,300.803,436.009,-56.1,-35.1,25.4,60.523,215.478,264.405,262.627
1791,8.95,catheter3_mid3,tip7,Mixed,346.082,456.737,384.675,26.9,-63.3,30.4,75.367,240.749,164.955,286.501
1793,8.96,catheter3_mid3,tip2,Measured,308.08,402.62,413.426,7.7,-60.3,11.2,60.003,289.544,282.75,292.762
1794,8.965,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1799,8.99,skull,phantom2,Measured,392.665,394.771,178.263,-0.6,0.8,0.0,1.258,359.233,281.123,258.877
1799,8.99,skull,phantom4,Measured,390.228,301.491,187.402,-0.2,0.1,-0.1,1.292,278.167,303.193,67.66
1799,8.99,catheter3_mid3,tip2,Measured,308.189,400.872,414.087,-5.4,-64.6,13.3,65.626,310.406,207.035,282.419
1801,9.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1801,9.0,skull,phantom1,Measured,420.14,335.966,221.652,-1.0,1.3,-0.5,1.282,182.048,103.689,258.877
1801,9.0,skull,phantom2,Measured,392.671,394.765,178.243,0.6,-0.8,0.1,1.517,244.084,286.673,315.083
1801,9.0,skull,phantom3,Measured,452.714,325.788,134.493,-0.7,-0.1,0.6,1.617,325.085,220.07,301.301
1801,9.0,skull,phantom4,Measured,390.225,301.482,187.413,-0.5,-0.4,-0.8,1.271,180.0,180.0,234.872
1801,9.0,catheter3_mid3,tip1,Measured,234.539,300.86,450.592,-27.7,-58.0,0.0,64.691,306.168,264.777,267.979
1801,9.0,catheter3_mid3,tip2,Measured,308.134,400.277,414.214,-6.8,-60.5,17.1,64.876,229.735,271.684,288.728
1801,9.0,catheter3_mid3,tip3,Measured,230.736,299.17,435.8,-29.3,-55.0,-1.5,62.532,261.169,167.365,250.87
1801,9.0,catheter3_mid3,tip4,Measured,182.869,278.093,433.743,-29.4,-39.5,-13.9,52.18,178.478,64.695,297.237
1801,9.0,catheter3_mid3,tip5,Measured,216.309,252.801,435.113,-37.3,-48.4,-17.2,64.773,171.528,251.043,258.852
1801,9.0,catheter3_mid3,tip6,Measured,176.054,225.666,469.991,-45.7,-49.3,-31.4,74.783,359.444,208.485,236.122
1801,9.0,catheter3_mid3,tip7,Mixed,346.638,453.506,385.581,5.2,-74.0,25.0,76.798,266.535,196.752,296.439
1802,9.005,catheter3_mid3,tip1,Measured,234.418,300.548,450.581,-31.2,-65.5,15.4,72.362,221.498,358.661,298.585
1802,9.005,catheter3_mid3,tip5,Measured,216.14,252.52,435.059,-29.5,-53.8,-10.7,63.66,200.758,214.735,300.11
1802,9.005,catheter3_mid3,tip6,Measured,175.853,225.357,469.826,-34.6,-59.8,-24.2,72.965,281.32,280.668,304.834
1803,9.01,catheter3_mid3,tip3,Measured,230.59,298.689,435.645,-8.5,-50.0,-10.5,57.43,235.208,100.939,302.397
1807,9.03,catheter3_mid3,tip7,Mixed,346.885,451.193,386.581,7.4,-91.9,29.4,93.572,164.876,169.319,283.777
1808,9.035,skull,phantom1,Measured,420.138,335.963,221.642,0.5,-0.7,1.1,1.03,180.767,263.607,263.607
1809,9.04,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1811,9.05,skull,phantom4,Measured,390.225,301.462,187.402,0.1,-0.3,-1.0,1.132,282.621,253.327,194.273
1814,9.065,skull,phantom3,Measured,452.716,325.76,134.507,1.2,1.0,1.1,1.498,243.822,243.909,272.876
1816,9.075,catheter3_mid3,tip4,Measured,181.621,272.91,436.043,-36.2,-39.8,53.4,80.597,250.117,292.304,25.824
1816,9.075,catheter3_mid3,tip5,Measured,215.162,247.721,437.381,-50.3,-51.6,59.4,91.119,241.492,288.923,317.378
1816,9.075,catheter3_mid3,tip6,Measured,175.07,220.59,472.43,-52.3,-30.8,72.6,91.189,259.71,286.208,343.864
1817,9.08,catheter3_mid3,tip1,Measured,233.129,295.593,452.874,-37.8,-52.0,43.3,78.182,209.951,292.963,299.195
1817,9.08,catheter3_mid3,tip3,Measured,229.282,293.866,438.127,-39.9,-57.5,46.3,81.038,213.212,291.719,298.671
1819,9.09,catheter3_mid3,tip2,Measured,307.438,393.291,416.421,-12.4,-85.6,20.0,93.798,281.791,62.962,281.579
1820,9.095,skull,phantom1,Measured,420.129,335.954,221.641,0.4,-0.2,-0.9,1.162,248.62,182.048,168.141
1820,9.095,skull,phantom2,Measured,392.674,394.738,178.261,0.6,-0.3,-1.0,1.566,253.875,141.82,319.676
1823,9.11,catheter3_mid3,tip7,Mixed,347.326,443.353,388.431,6.2,-142.0,19.6,136.349,76.905,17.569,273.349
1824,9.115,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1825,9.12,skull,phantom2,Measured,392.673,394.766,178.241,-0.1,0.4,0.8,1.473,258.701,188.898,334.563
1825,9.12,skull,phantom4,Measured,390.223,301.475,187.414,0.0,0.9,0.4,1.244,325.499,235.531,305.38
1831,9.15,catheter3_mid3,tip2,Measured,306.341,386.621,417.751,-22.6,-113.9,16.0,119.769,264.013,273.582,271.102
1833,9.16,catheter3_mid3,tip7,Mixed,347.597,436.126,388.853,-0.7,-145.8,-11.1,144.258,301.213,174.663,265.099
1835,9.17,skull,phantom1,Measured,420.143,335.959,221.662,-0.2,0.4,0.3,1.336,257.054,18.078,280.762
1835,9.17,catheter3_mid3,tip3,Measured,222.512,288.579,440.58,-93.7,-67.6,50.7,110.211,217.207,302.808,318.111
1835,9.17,catheter3_mid3,tip6,Measured,163.629,218.557,475.584,-124.6,-17.4,52.6,136.282,258.699,327.237,340.549
1836,9.175,skull,phantom3,Measured,452.723,325.763,134.488,0.1,1.3,0.2,1.218,209.654,257.935,255.015
1836,9.175,catheter3_mid3,tip1,Measured,225.946,289.783,455.612,-75.0,-66.9,56.7,111.691,212.845,308.668,324.139
1836,9.175,catheter3_mid3,tip4,Measured,172.834,269.975,439.305,-95.7,-32.4,49.8,111.756,242.492,317.765,164.195
1836,9.175,catheter3_mid3,tip5,Measured,204.629,242.858,440.741,-108.7,-48.7,52.4,131.094,236.254,311.997,52.43
1838,9.185,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1848,9.235,skull,phantom4,Measured,390.233,301.522,187.388,4.0,5.0,-5.9,5.932,219.231,155.585,241.218
1849,9.24,skull,phantom1,Measured,420.107,335.951,221.701,0.3,0.6,0.4,0.988,292.042,296.529,237.966
1849,9.24,catheter3_mid3,tip1,Measured,220.224,285.296,459.009,-111.0,-60.5,-3.1,128.854,213.827,258.373,254.87
1849,9.24,catheter3_mid3,tip2,Measured,302.849,375.287,417.969,-45.1,-147.4,-18.4,156.549,288.517,240.982,260.417
1849,9.24,catheter3_mid3,tip4,Measured,166.134,266.976,443.961,-126.3,-38.8,40.0,139.622,250.908,256.995,222.329
1850,9.245,catheter3_mid3,tip3,Measured,215.447,283.319,444.254,-123.4,-76.3,23.1,136.647,217.658,254.983,249.327
1850,9.245,catheter3_mid3,tip5,Measured,196.449,238.504,445.915,-152.6,-55.8,25.5,165.115,243.686,255.149,231.713
1850,9.245,catheter3_mid3,tip6,Measured,154.643,216.807,482.637,-162.6,-15.4,39.5,167.787,257.961,255.237,114.555
1851,9.25,catheter3_mid3,tip7,Mixed,346.383,421.476,387.603,-19.0,-184.0,-28.1,184.767,326.427,164.438,258.684
1852,9.255,skull,phantom2,Measured,392.672,394.637,178.35,4.7,-8.1,8.6,12.799,270.93,298.295,336.338
1852,9.255,skull,phantom3,Measured,452.67,325.72,134.477,0.5,1.0,0.2,1.721,22.049,306.339,286.265
1853,9.26,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1853,9.26,skull,phantom1,Measured,420.109,335.9,221.675,-0.7,0.1,0.1,1.025,345.174,20.085,281.817
1853,9.26,skull,phantom4,Measured,390.218,301.464,187.361,-3.4,-4.9,4.3,5.154,254.856,283.1,296.674
1857,9.28,skull,phantom3,Measured,452.693,325.767,134.464,-1.3,-0.4,0.2,1.577,298.966,80.901,244.803
1862,9.305,catheter3_mid3,tip1,Measured,212.892,279.61,457.541,-102.9,-114.6,-28.7,155.856,222.249,259.67,263.803
1862,9.305,catheter3_mid3,tip3,Measured,208.733,278.349,442.533,-93.8,-101.6,-51.1,149.533,102.539,264.888,266.51
1862,9.305,catheter3_mid3,tip4,Measured,158.007,264.362,442.147,-108.3,-85.1,-40.4,142.054,99.748,278.474,276.782
1862,9.305,catheter3_mid3,tip5,Measured,187.467,234.637,443.637,-114.0,-94.9,-56.0,161.562,113.161,266.186,266.876
1862,9.305,catheter3_mid3,tip6,Measured,144.305,214.666,480.03,-129.1,-88.1,-60.8,167.606,41.67,276.803,275.125
1864,9.315,skull,phantom2,Measured,392.678,394.75,178.253,-1.4,0.7,-0.4,1.293,107.144,208.819,296.178
1866,9.325,catheter3_mid3,tip2,Measured,298.457,362.862,415.91,-58.7,-153.3,-26.1,169.667,301.934,229.065,256.246
1867,9.33,catheter3_mid3,tip7,Mixed,343.894,407.773,384.931,-41.1,-182.1,-26.0,187.158,237.8,198.123,255.63
1868,9.335,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1869,9.34,skull,phantom1,Measured,420.12,335.959,221.663,0.2,-0.1,1.4,1.273,272.867,278.659,278.167
1869,9.34,skull,phantom3,Measured,452.646,325.789,134.404,-0.9,0.6,-0.6,1.458,18.272,214.915,296.33
1874,9.365,catheter3_mid3,tip7,Mixed,342.211,401.624,383.42,-43.3,-156.0,-65.6,191.829,349.185,285.766,235.799
1875,9.37,catheter3_mid3,tip2,Measured,295.794,355.85,414.258,-45.8,-147.1,-51.5,163.556,252.551,61.704,243.878
1876,9.375,skull,phantom4,Measured,390.223,301.481,187.407,-0.2,0.8,0.9,0.731,180.0,180.0,261.759
1877,9.38,catheter3_mid3,tip6,Measured,138.23,206.617,480.748,-78.0,-65.9,24.7,110.016,254.411,307.357,186.998
1878,9.385,catheter3_mid3,tip4,Measured,151.353,256.07,443.124,-67.9,-53.1,44.8,104.931,247.149,299.624,86.802
1878,9.385,catheter3_mid3,tip5,Measured,180.126,225.677,443.149,-89.0,-80.0,11.3,123.273,237.691,286.971,305.989
1879,9.39,catheter3_mid3,tip1,Measured,206.776,269.483,456.45,-67.2,-91.1,-0.1,112.652,201.183,275.45,276.224
1879,9.39,catheter3_mid3,tip3,Measured,201.889,268.339,441.924,-72.6,-89.1,-1.1,117.872,210.951,276.816,278.537
1881,9.4,skull,phantom2,Measured,392.667,394.771,178.244,0.5,0.7,0.1,0.795,286.673,4.3,216.623
1882,9.405,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1886,9.425,catheter3_mid3,tip6,Measured,133.325,205.314,483.582,-142.7,8.0,87.6,167.135,281.899,312.526,271.337
1887,9.43,catheter3_mid3,tip4,Measured,146.818,254.349,445.288,-126.7,-8.8,65.3,139.194,271.636,304.717,256.47
1887,9.43,catheter3_mid3,tip5,Measured,174.476,222.776,444.776,-161.4,-38.3,44.1,171.256,259.564,290.095,85.704
1890,9.445,skull,phantom1,Measured,420.14,335.958,221.66,-0.1,-0.3,1.1,0.97,238.699,203.662,299.595
1891,9.45,catheter3_mid3,tip1,Measured,201.367,264.742,456.963,-94.0,-70.5,18.4,119.577,234.777,279.606,287.809
1891,9.45,catheter3_mid3,tip3,Measured,195.85,263.505,442.639,-107.0,-96.8,11.4,137.013,238.714,282.998,297.418
1893,9.46,skull,phantom4,Measured,390.223,301.467,187.405,-0.4,1.5,0.8,1.606,35.194,270.0,270.0
1893,9.46,catheter3_mid3,tip7,Mixed,338.524,381.94,372.827,-40.1,-226.1,-128.1,267.145,60.932,279.984,232.049
1894,9.465,catheter3_mid3,tip2,Measured,291.263,340.276,407.596,-49.3,-166.5,-67.5,189.724,301.866,89.94,240.216
1895,9.47,skull,phantom3,Measured,452.644,325.854,134.376,-0.7,1.4,-1.1,1.098,306.432,103.689,244.642
1896,9.475,skull,phantom2,Measured,392.669,394.783,178.253,-0.3,0.4,-0.7,0.907,180.0,180.0,286.219
1897,9.48,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1901,9.5,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1901,9.5,skull,phantom1,Measured,420.136,335.956,221.644,-0.1,1.3,-0.1,1.578,276.909,245.776,281.123
1901,9.5,skull,phantom2,Measured,392.669,394.754,178.261,0.3,2.3,0.2,1.586,286.673,272.876,11.183
1901,9.5,skull,phantom3,Measured,452.645,325.866,134.381,0.3,1.6,-0.3,1.492,327.332,270.0,270.0
1901,9.5,skull,phantom4,Measured,390.225,301.471,187.405,-0.4,0.9,0.2,1.226,336.338,82.436,251.489
1901,9.5,catheter3_mid3,tip1,Measured,196.846,262.25,457.714,-66.3,-33.6,2.6,79.775,225.132,279.566,284.57
1901,9.5,catheter3_mid3,tip2,Measured,289.2,334.842,404.991,-51.5,-147.0,-76.2,171.322,319.613,289.214,227.897
1901,9.5,catheter3_mid3,tip3,Measured,190.78,260.971,443.77,-77.4,-50.1,6.5,99.159,239.826,279.608,290.447
1901,9.5,catheter3_mid3,tip4,Measured,139.077,254.57,449.505,-87.5,3.2,62.9,111.618,269.428,325.44,221.147
1901,9.5,catheter3_mid3,tip5,Measured,164.269,220.937,448.219,-115.9,-18.4,55.9,131.56,257.657,298.923,191.817
1901,9.5,catheter3_mid3,tip6,Measured,123.372,207.352,489.937,-97.1,39.1,97.1,142.506,287.231,36.69,213.16
1901,9.5,catheter3_mid3,tip7,Mixed,336.875,373.571,367.931,-48.9,-185.7,-119.7,229.845,267.534,352.23,223.254
1905,9.52,catheter3_mid3,tip7,Mixed,335.732,369.931,365.44,-52.7,-170.3,-123.8,216.891,318.116,4.1,202.521
1906,9.525,skull,phantom4,Measured,390.221,301.487,187.41,0.4,0.0,0.6,1.435,222.005,112.34,265.064
1906,9.525,catheter3_mid3,tip2,Measured,287.854,331.574,402.92,-52.5,-122.9,-86.7,159.378,79.287,357.4,198.518
1907,9.53,skull,phantom2,Measured,392.672,394.772,178.242,-0.3,-0.4,0.3,0.9,230.802,181.319,308.035
1908,9.535,skull,phantom3,Measured,452.631,325.877,134.381,0.4,0.3,0.9,1.046,278.389,306.559,285.652
1908,9.535,catheter3_mid3,tip1,Measured,194.543,260.72,458.095,-50.3,-40.2,-8.0,66.67,146.318,214.618,224.06
1908,9.535,catheter3_mid3,tip3,Measured,187.867,259.559,444.254,-60.3,-47.5,-1.1,77.45,172.841,233.014,234.694
1909,9.54,catheter3_mid3,tip4,Measured,136.173,254.541,451.738,-53.7,-13.2,29.2,64.043,212.286,263.365,261.568
1910,9.545,skull,phantom1,Measured,420.111,335.959,221.634,-0.1,0.9,-1.0,1.783,286.025,316.505,312.801
1910,9.545,catheter3_mid3,tip5,Measured,159.886,220.007,450.268,-81.1,-28.1,29.7,83.932,209.282,251.623,247.042
1911,9.55,catheter3_mid3,tip6,Measured,119.949,208.352,493.86,-42.0,-4.6,50.6,65.444,207.841,264.854,263.763
1912,9.555,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1913,9.56,skull,phantom1,Measured,420.133,335.953,221.619,0.8,-1.5,0.4,1.548,95.994,287.082,128.227
1921,9.6,catheter3_mid3,tip3,Measured,183.654,255.186,441.839,-78.5,-81.7,-85.5,143.869,221.625,122.479,313.416
1921,9.6,catheter3_mid3,tip4,Measured,132.452,251.605,451.309,-77.5,-71.5,-72.9,128.565,236.345,125.982,341.739
1922,9.605,catheter3_mid3,tip1,Measured,190.389,255.997,454.903,-85.0,-88.4,-88.0,150.482,220.176,132.106,327.082
1922,9.605,catheter3_mid3,tip2,Measured,282.944,322.259,394.582,-74.9,-112.3,-111.7,174.67,23.745,335.49,155.947
1922,9.605,catheter3_mid3,tip5,Measured,155.285,216.26,448.84,-92.2,-75.6,-90.0,150.571,236.312,139.527,352.688
1922,9.605,catheter3_mid3,tip6,Measured,116.89,205.825,493.586,-88.2,-71.0,-83.2,142.206,243.709,159.345,309.273
1923,9.61,catheter3_mid3,tip7,Mixed,330.27,356.587,353.873,-69.4,-129.6,-119.5,189.277,340.732,125.14,163.334
1925,9.62,skull,phantom2,Measured,392.687,394.781,178.265,-0.2,1.1,0.7,1.678,333.634,24.72,47.98
1926,9.625,skull,phantom3,Measured,452.645,325.787,134.405,1.1,-0.8,1.1,3.681,268.363,211.906,152.677
1926,9.625,skull,phantom4,Measured,390.212,301.359,187.399,-2.1,-3.6,-3.2,5.326,238.511,243.822,266.376
1927,9.63,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1929,9.64,skull,phantom1,Measured,420.16,335.902,221.696,0.8,0.2,-0.4,0.969,130.709,312.692,328.372
1929,9.64,skull,phantom3,Measured,452.715,325.789,134.521,12.5,12.4,19.1,18.66,243.907,175.38,261.168
1929,9.64,skull,phantom4,Measured,390.198,301.264,187.393,11.7,-2.2,19.3,18.664,297.391,130.798,235.63
1929,9.64,catheter3_mid3,tip2,Measured,280.311,318.725,390.676,-75.7,-85.1,-119.8,167.972,175.103,189.217,292.16
1929,9.64,catheter3_mid3,tip7,Mixed,327.963,353.094,350.108,-84.0,-100.8,-134.7,188.312,51.821,139.982,85.872
1934,9.665,skull,phantom2,Measured,392.632,394.86,178.172,0.7,-1.2,2.4,1.983,303.306,262.35,247.385
1935,9.67,catheter3_mid3,tip1,Measured,184.095,251.492,447.495,-95.4,-52.0,-91.2,140.984,258.414,217.738,233.709
1935,9.67,catheter3_mid3,tip3,Measured,177.135,250.615,434.014,-99.8,-47.3,-92.4,142.484,256.458,227.508,293.705
1935,9.67,catheter3_mid3,tip5,Measured,148.26,212.526,440.712,-109.6,-37.3,-83.1,142.237,269.459,258.062,283.912
1936,9.675,catheter3_mid3,tip4,Measured,125.135,247.719,442.586,-97.0,-28.0,-62.8,119.774,281.95,255.705,52.743
1936,9.675,catheter3_mid3,tip6,Measured,108.666,202.287,484.597,-96.6,-16.3,-52.1,112.644,303.268,272.641,264.97
1941,9.7,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1941,9.7,skull,phantom4,Measured,390.244,301.388,187.46,0.6,0.7,-0.2,1.379,205.808,263.946,262.8
1946,9.725,catheter3_mid3,tip7,Mixed,320.52,343.314,337.696,-89.0,-107.2,-151.5,203.761,144.268,118.194,331.673
1947,9.73,skull,phantom1,Measured,420.083,336.053,221.576,-0.4,1.5,0.5,1.341,148.616,192.288,237.357
1947,9.73,skull,phantom2,Measured,392.634,394.727,178.122,1.1,-2.1,-1.7,3.874,221.529,53.133,249.638
1947,9.73,catheter3_mid3,tip2,Measured,272.597,310.798,379.556,-88.9,-79.7,-133.1,178.057,192.617,31.731,145.357
1950,9.745,skull,phantom3,Measured,452.753,326.044,134.56,-0.8,-0.1,-0.9,1.432,101.502,57.28,252.386
1951,9.75,catheter3_mid3,tip1,Measured,176.913,250.059,442.184,-94.1,-19.8,-107.1,143.977,242.34,356.649,276.239
1951,9.75,catheter3_mid3,tip3,Measured,169.453,248.832,429.112,-97.4,-19.1,-103.4,144.316,246.088,32.251,256.385
1951,9.75,catheter3_mid3,tip4,Measured,118.448,249.094,440.951,-92.8,17.9,-94.2,133.982,256.205,305.083,292.452
1951,9.75,catheter3_mid3,tip5,Measured,139.259,212.441,438.863,-114.9,2.7,-93.4,148.545,254.937,122.55,43.625
1952,9.755,catheter3_mid3,tip6,Measured,101.568,206.021,484.924,-116.3,20.3,-101.6,156.71,251.942,50.176,135.512
1956,9.775,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1957,9.78,skull,phantom1,Measured,420.052,335.997,221.547,1.1,0.6,0.0,1.414,238.699,68.924,222.515
1957,9.78,catheter3_mid3,tip3,Measured,166.39,247.621,425.025,-105.6,-60.3,-155.8,197.95,221.68,108.122,339.033
1957,9.78,catheter3_mid3,tip4,Measured,115.354,248.363,436.631,-109.8,-57.3,-181.4,218.74,222.752,271.4,355.256
1957,9.78,catheter3_mid3,tip5,Measured,135.832,211.56,434.75,-111.4,-59.7,-170.2,213.143,222.825,139.066,325.963
1959,9.79,catheter3_mid3,tip1,Measured,172.753,248.188,436.509,-109.5,-71.6,-161.2,206.7,211.115,0.427,2.761
1959,9.79,catheter3_mid3,tip6,Measured,97.189,204.684,479.162,-128.9,-78.7,-201.8,251.595,199.763,317.189,62.8
1963,9.81,catheter3_mid3,tip7,Mixed,313.293,335.052,324.403,-93.1,-78.6,-143.0,189.894,209.315,157.862,347.326
1965,9.82,skull,phantom2,Measured,392.666,394.85,178.164,-1.6,-0.4,-0.8,1.765,180.0,180.0,342.202
1966,9.825,catheter3_mid3,tip2,Measured,264.512,303.251,365.899,-84.3,-71.6,-140.5,180.242,217.039,184.018,324.456
1968,9.835,skull,phantom3,Measured,452.74,325.987,134.543,-0.2,-0.6,0.6,0.726,275.766,299.46,282.244
1968,9.835,skull,phantom4,Measured,390.225,301.372,187.458,0.1,0.1,0.8,1.758,185.931,144.806,273.186
1971,9.85,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1973,9.86,skull,phantom4,Measured,390.228,301.48,187.452,0.7,0.5,-1.2,1.397,180.0,180.0,359.233
1976,9.875,catheter3_mid3,tip5,Measured,127.586,205.88,421.3,-64.4,-30.9,-75.5,104.64,273.248,177.286,199.885
1977,9.88,skull,phantom1,Measured,420.062,336.002,221.629,-0.2,-0.2,-1.1,5.044,306.84,307.148,164.736
1978,9.885,catheter3_mid3,tip1,Measured,165.402,242.314,424.032,-66.4,-33.2,-93.9,120.28,261.828,337.842,252.532
1978,9.885,catheter3_mid3,tip3,Measured,157.622,241.478,411.12,-72.2,-26.3,-94.2,121.641,265.242,44.492,255.59
1978,9.885,catheter3_mid3,tip4,Measured,106.743,242.425,423.79,-67.3,-19.8,-63.4,92.103,285.311,89.832,170.305
1978,9.885,catheter3_mid3,tip6,Measured,90.465,198.723,467.66,-50.4,-7.9,-52.0,71.893,290.682,182.234,253.728
1979,9.89,skull,phantom2,Measured,392.666,394.83,178.182,0.5,-1.1,-0.4,1.046,10.883,180.767,262.454
1979,9.89,skull,phantom3,Measured,452.731,326.101,134.519,-1.0,-1.3,0.1,1.373,287.146,172.789,277.038
1979,9.89,catheter3_mid3,tip7,Mixed,306.606,329.608,312.38,-76.1,-76.0,-140.3,177.911,170.46,3.96,28.738
1980,9.895,catheter3_mid3,tip2,Measured,258.931,299.087,355.982,-65.9,-65.4,-111.4,158.378,196.191,55.247,0.059
1985,9.92,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
1991,9.95,skull,phantom1,Measured,420.069,335.998,221.559,-0.5,0.8,0.3,1.142,67.66,297.285,248.196
1991,9.95,skull,phantom3,Measured,452.738,326.011,134.53,0.6,-1.0,0.6,1.184,301.301,359.233,35.194
1991,9.95,catheter3_mid3,tip2,Measured,255.359,295.834,349.029,-59.1,-49.5,-126.0,147.731,203.461,0.504,314.333
1992,9.955,catheter3_mid3,tip1,Measured,159.741,241.512,416.236,-79.2,-19.5,-125.2,149.482,242.914,194.591,202.721
1992,9.955,catheter3_mid3,tip3,Measured,151.805,240.996,403.43,-79.4,-11.1,-125.8,151.419,245.931,180.978,34.594
1992,9.955,catheter3_mid3,tip4,Measured,101.102,243.898,416.666,-80.7,9.9,-127.6,152.966,249.262,183.301,1.363
1992,9.955,catheter3_mid3,tip5,Measured,119.763,206.323,413.342,-99.5,0.7,-129.7,164.191,248.443,341.438,318.787
1992,9.955,catheter3_mid3,tip6,Measured,83.586,201.106,460.833,-106.7,15.9,-138.4,172.706,246.426,251.847,56.92
1995,9.97,skull,phantom4,Measured,390.228,301.489,187.443,-0.9,-0.4,-0.4,1.421,299.035,319.045,278.572
1995,9.97,catheter3_mid3,tip7,Mixed,301.411,324.161,301.375,-54.9,-69.2,-134.4,158.138,73.905,309.203,264.263
1997,9.98,skull,phantom2,Measured,392.655,394.746,178.171,-1.2,1.2,-0.3,1.614,103.689,278.167,230.802
2000,9.995,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2001,10.0,skull,midpoint,calculated,391.053,333.058,184.309,,,,,180.0,180.0,180.0
2001,10.0,skull,phantom1,Measured,420.06,336.009,221.563,0.2,-0.2,0.1,0.763,226.294,246.011,193.402
